525,221,1281.460705614372
592,282,1310.800457966928
545,296,1291.912167631792
606,355,1264.709008453076
674,322,1279.810221569746
633,263,1345.156062637727
688,290,1409.463026322527
681,278,1342.002644770641
578,376,1329.689021618085
523,488,1329.543200534166
478,603,1388.25350241945
639,377,1361.501558909543
663,512,1369.339118184905
704,598,1449.534551412753
